,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date
11554,Miskolc,HU,48.1,20.79,123.3679962158203,43.08,73,7.65,44,1538018847
11555,Kushalnagar,IN,12.46,75.96,847.127685546875,70.89,99,3.96,20,1538018726
11556,Mexticacan,MX,21.27,-102.78,1743.2470703125,64.4,68,6.93,5,1538016120
11557,Pando,UY,-34.72,-55.96,26.87701988220215,59,87,14.99,75,1538013600
11558,Presidente Prudente,BR,-22.12,-51.39,466.9845275878906,75.2,69,5.82,0,1538017200
11559,Cluses,FR,46.06,6.58,481.8195495605469,51.8,93,3.36,0,1538017200
11560,Sandur,IN,15.1,76.55,585.9378051757812,73.41,100,4.18,24,1538018848
11561,Campo Formoso,BR,-10.51,-40.32,560.6622314453125,71.25,67,10.45,0,1538018848
11562,Balestrand,NO,61.21,6.53,7.333333492279053,39.2,100,25.28,75,1538016600
11563,Kuzovatovo,RU,53.54,47.69,227.0155487060547,36.15,93,8.99,0,1538018849
11564,Barra Velha,BR,-26.63,-48.68,0.776888906955719,71.6,94,6.93,40,1538017200
11565,Andzhiyevskiy,RU,44.23,43.08,308.3840026855469,50,87,4.47,90,1538015400
11566,Allanridge,ZA,-27.75,26.64,1322,51.63,65,2.95,0,1538018850
11567,Karnal,IN,29.68,76.99,261.7504577636719,80.25,87,4.63,0,1538018850
11568,Kolkwitz,DE,50.72,11.42,206.1835021972656,46.4,65,9.17,20,1538016600
11569,Gebze,TR,40.8,29.43,187.2385101318359,60.8,76,18.34,75,1538016600
11570,Velyka Pysarivka,UA,50.43,35.48,119,39.66,69,14.03,92,1538018851
11571,Coronel Oviedo,PY,-25.45,-56.44,160,71.7,86,5.97,88,1538018851
11572,Pusztaszabolcs,HU,47.14,18.76,113.0918807983398,35.6,93,1.12,0,1538017200
11573,Gebre Guracha,ET,9.8,38.4,2538.0244140625,60.09,63,1.28,80,1538018851
11574,Lubyany,RU,56.04,51.4,58.56386184692383,41,86,11.18,40,1538015400
11575,Seredeyskiy,RU,54.05,35.23,222.1519927978516,41.1,94,27.56,92,1538018852
11576,Geghamasar,AM,40.31,45.68,2044.636108398438,43.44,100,4.41,68,1538018852
11577,Chinna Salem,IN,11.64,78.88,126.0287475585938,76.02,92,3.62,12,1538018852
11578,Ozimek,PL,50.68,18.21,182.9004516601562,50,57,10.29,75,1538017200
11579,Brufut,GM,13.38,-16.75,17.00331878662109,75.2,94,3.36,40,1538017200
11580,Soluno-Dmitriyevskoye,RU,44.4,42.73,352.8405456542969,50,87,4.47,90,1538015400
11581,Primorsk,RU,60.37,28.62,28.01001167297363,47.22,82,19.51,36,1538018853
11582,Nenzing,AT,47.18,9.7,561.0556030273438,44.6,100,2.24,0,1538016600
11583,Palmares,CR,10.06,-84.43,1009.293212890625,69.8,77,8.05,75,1538017200
11584,Beldanga,IN,23.94,88.24,21.84246063232422,86.19,92,6.42,0,1538018854
11585,Porto Feliz,BR,-23.21,-47.52,511.0045471191406,73.4,78,13.87,75,1538018400
11586,Moyo,UG,3.66,31.72,963.825439453125,64.23,96,2.84,24,1538018855
11587,Haapsalu,EE,58.95,23.55,0,51.8,57,14.99,0,1538016600
11588,Hellin,ES,38.51,-1.7,551.25244140625,60.8,87,9.17,75,1538017200
11589,Carranglan,PH,15.96,121.06,237.6628112792969,78.45,84,2.84,24,1538018855
11590,Antunez,MX,29.04,-111.04,178.2791137695312,87.8,48,8.05,5,1538016000
11591,Pyshchug,RU,58.89,45.71,171.2213287353516,41.01,80,13.13,88,1538018856
11592,Kesova Gora,RU,57.58,37.3,173.9727020263672,45.15,94,28.9,92,1538018856
11593,Aleysk,RU,52.5,82.77,176.3333282470703,57.21,82,3.74,56,1538018856
11594,Cienaga De Oro,CO,8.87,-75.62,15.9148530960083,77,94,3.29,40,1538017200
11595,Strelka,RU,58.08,93.03,86.75733184814453,43.98,86,3.29,36,1538018857
11596,Karlivka,UA,49.46,35.11,143.5789642333984,34.35,90,9.78,24,1538018857
11597,Buckingham,CA,45.58,-75.42,115.5722198486328,53.6,76,9.17,20,1538017200
11598,Montevideo,UY,-34.83,-56.17,42.23644256591797,59,87,14.99,75,1538013600
11599,Yarke Pole,UA,45.61,34.32,29.12266731262207,36.78,88,4.18,0,1538018858
11600,Serebriya,UA,48.46,27.72,80.36272430419922,40.29,67,7.87,56,1538018858
11601,Dongobesh,TZ,-4.07,35.37,1949.6630859375,58.38,92,6.42,76,1538018858
11602,Kouroussa,GN,10.65,-9.88,387.6244506835938,70.71,96,1.83,36,1538018859
11603,Wenatchee,US,47.42,-120.31,214.7054290771484,62.96,46,10.29,1,1538016900
11604,Clifton Springs,AU,-38.15,144.57,31.79813957214355,77,20,18.34,0,1538017920
11605,Cabangahan,PH,10.4,123.92,66.0840072631836,78.8,94,12.75,90,1538017200
11606,Russkiy Aktash,RU,55.04,52.12,89.14237213134766,41,86,11.18,40,1538015400
11607,El Monte,CL,-33.68,-70.98,302.9935302734375,55.4,71,2.24,90,1538017200
11608,Kapasan,IN,24.95,74.23,474.3245849609375,77.01,70,6.64,0,1538018860
11609,Markt Schwaben,DE,48.19,11.87,511.3945922851562,39.2,100,1.12,0,1538016600
11610,Yunhe,CN,28.12,119.57,142.1893157958984,73.23,63,2.39,24,1538018861
11611,Zarya,RU,45.67,39.64,29.22587394714355,40.65,86,7.31,0,1538018861
11612,Madisonville,US,37.33,-87.5,141.4779357910156,62.96,84,3.36,90,1538018100
11613,Alcantarilla,ES,37.97,-1.22,78.70956420898438,75.2,73,16.11,92,1538017200
11614,Kangayam,IN,11.01,77.56,311.618408203125,75.2,88,2.24,40,1538017200
11615,Trindade,BR,-16.66,-49.49,769.8584594726562,75.2,50,2.24,0,1538017200
11616,Tutayev,RU,57.89,39.54,128.4231109619141,39.39,99,28.79,92,1538018862
11617,Ustyuzhna,RU,58.84,36.43,117.0391082763672,47.76,93,15.7,36,1538018863
11618,Kalinagar,IN,28.62,80.08,190.9008941650391,79.62,89,4.18,44,1538018863
11619,Apucarana,BR,-23.55,-51.46,869.6385498046875,75.2,64,6.93,0,1538017200
11620,Sedhiou,SN,12.71,-15.56,26,75.39,97,7.54,56,1538018863
11621,Kiri Buru,IN,22.08,85.35,463.8469543457031,82.95,81,3.18,0,1538018864
11622,Limoeiro De Anadia,BR,-9.74,-36.5,121.3474197387695,70.17,87,7.99,88,1538018676
11623,Almaty,KZ,43.24,76.95,878.7590942382812,50,81,2.62,75,1538015400
11624,Srivaikuntam,IN,8.63,77.91,18.01955604553223,82.05,80,2.62,8,1538018865
11625,Buloh Kasap,MY,2.55,102.76,21.04257202148438,87.8,70,3.36,75,1538017200
11626,Hiroshima,JP,34.39,132.45,6.362311840057373,78.8,41,13.87,40,1538016900
11627,Contesti,RO,43.8,25.48,24.03787803649902,37.32,99,1.61,0,1538018865
11628,Joue-Les-Tours,FR,47.35,0.67,73.66943359375,51.8,66,3.36,0,1538017200
11629,Omalur,IN,11.74,78.05,275,74.67,97,3.74,12,1538018866
11630,Botucatu,BR,-22.89,-48.44,806.9962158203125,69.45,81,5.75,76,1538018866
11631,Nandikotkur,IN,15.86,78.27,304,75.21,94,4.41,32,1538018866
11632,Harare,ZW,-17.83,31.05,1490.548828125,61.44,65,8.99,0,1538018867
11633,Kushnarenkovo,RU,55.11,55.34,89.20710754394531,48.2,93,4.47,75,1538015400
11634,Busca,IT,44.52,7.47,496.0210266113281,36.96,82,2.17,0,1538018867
11635,Asenovgrad,BG,42.01,24.88,239.2101745605469,37.4,69,4.7,0,1538017200
11636,Yanzhou,CN,35.55,116.82,51.89599990844727,73.68,66,4.29,0,1538018868
11637,Ahero,KE,-0.17,34.92,1155.0908203125,66.2,72,3.36,40,1538017200
11638,Lefka,CY,35.11,32.85,135.2091369628906,69.8,82,6.93,0,1538017200
11639,Albina,SR,5.5,-54.05,1,78.54,79,5.19,8,1538018869
11640,Bhavnagar,IN,21.77,72.14,27.21076011657715,77,78,4.7,40,1538013600
11641,Teloloapan,MX,18.37,-99.87,1651.480102539062,63.6,72,1.05,20,1538018869
11642,Salou,ES,41.08,1.14,9.625202178955078,59,93,6.93,64,1538017200
11643,Makueni,KE,-1.8,37.62,1244.814697265625,64.86,86,5.64,76,1538018870
11644,Nogales,MX,18.82,-97.16,1288.055053710938,57.21,94,1.5,24,1538018653
11645,Kongoussi,BF,13.32,-1.53,314.8800048828125,72.24,86,3.29,12,1538018870
11646,Looc,PH,10.32,123.95,2.004800081253052,78.8,94,12.75,90,1538017200
11647,Qarayeri,AZ,40.79,46.31,253.4311065673828,66.2,63,4.7,75,1538015400
11648,Hinatuan,PH,8.37,126.34,9.283114433288574,87.36,90,8.66,8,1538018871
11649,Ponte San Pietro,IT,45.7,9.59,228.0903015136719,50,81,4.7,0,1538016900
11650,Wollongong,AU,-34.42,150.89,10.49656963348389,68,42,12.75,20,1538017200
11651,Ibiuna,BR,-23.66,-47.22,884.1982421875,71.6,83,4.7,64,1538017200
11652,Ongole,IN,15.51,80.05,15.16797637939453,84.66,73,3.18,12,1538018872
11653,Ndola,ZM,-12.97,28.64,1293.112182617188,63.42,40,9.22,0,1538018872
11654,Schwerin,DE,53.63,11.41,49.77194213867188,57.2,93,10.29,75,1538015880
11655,Carberry,CA,49.87,-99.36,384,48.2,70,11.41,75,1538017200
11656,Antas,PT,40.94,-7.39,829.9522705078125,65.13,69,9.66,20,1538018872
11657,Vegachi,CO,6.76,-74.79,986.5968627929688,65.49,92,2.17,76,1538018873
11658,Floresti,RO,45.05,25.78,324.0204467773438,37.4,93,4.7,0,1538017200
11659,Aleksandrov,RU,56.4,38.71,192,38.13,99,26.33,92,1538018873
11660,Desna,UA,50.92,30.77,117.4164352416992,46.4,87,15.66,92,1538015400
11661,Vysha,RU,53.85,42.38,159.6515502929688,39.84,68,13.13,88,1538018874
11662,Olaine,LV,56.79,23.93,11.25420761108398,51.8,76,5.82,0,1538016600
11663,Mahbubnagar,IN,16.74,77.99,498.6509094238281,74.13,96,1.28,32,1538018797
11664,Marechal Deodoro,BR,-9.71,-35.9,41.87813949584961,71.6,88,3.36,75,1538017200
11665,Yabassi,CM,4.46,9.97,65.5689926147461,77,100,2.24,75,1538017200
11666,Limoeiro Do Ajuru,BR,-1.9,-49.38,7.51200008392334,82.59,85,13.02,8,1538018875
11667,Bellinge,DK,55.34,10.32,27.12711143493652,60.8,93,11.41,92,1538016600
11668,Vranovice,CZ,49.85,13.55,458.5656127929688,48.2,93,2.24,0,1538017200
11669,Tangkak,MY,2.27,102.54,17.05092430114746,87.8,70,3.36,75,1538017200
11670,Kronach,DE,50.24,11.33,308.0418395996094,34.35,82,2.62,0,1538018876
11671,Kandiari,PK,26.92,68.52,46.60889053344727,79.53,65,3.74,44,1538018876
11672,Markivka,UA,49.52,39.57,110.7057800292969,33.99,91,8.21,8,1538018877
11673,Vandoeuvre-Les-Nancy,FR,48.65,6.18,247.3107452392578,46.4,100,3.18,0,1538017200
11674,Kostinbrod,BG,42.82,23.22,529.4090576171875,30.2,86,3.36,0,1538017200
11675,Shibetsu,JP,44.15,142.46,155.1825866699219,57.2,76,2.24,75,1538013600
11676,Eganville,CA,45.54,-77.1,164.0918426513672,51.8,87,3.36,20,1538017200
11677,Shamsabad,IN,27.02,78.12,168.2311096191406,82.23,63,4.63,0,1538018878
11678,South Lyon,US,42.45,-83.66,280.0398254394531,55.94,89,6.08,1,1538018160
11679,Molochnoye,RU,59.29,39.68,136.6835784912109,42.54,100,24.54,92,1538018878
11680,Novoleushkovskaya,RU,45.99,39.99,34.65866851806641,37.59,82,2.95,0,1538018879
11681,Teculutan,GT,14.98,-89.72,215,67.29,88,1.72,80,1538018661
11682,Chopovychi,UA,50.83,28.95,166.2265319824219,46.5,75,18.5,92,1538018773
11683,Koregaon,IN,17.7,74.16,667,73.05,100,4.52,48,1538018879
11684,Bukoba,TZ,-1.33,31.81,1152.031616210938,62.6,88,3.29,20,1538017200
11685,North Ogden,US,41.31,-111.96,1389.502075195312,62.96,7,4.7,1,1538016840
11686,Ibia,BR,-19.48,-46.54,897.846435546875,69.81,46,5.97,0,1538018718
11687,Marinhas,PT,41.56,-8.78,20.15880393981934,64.4,93,2.28,0,1538017200
11688,Mrkonjic Grad,BA,44.42,17.09,574.1904907226562,35.6,93,2.24,0,1538017200
11689,Ingleside,US,27.88,-97.21,4.475347995758057,84.92,84,10.29,90,1538017320
11690,Muzambinho,BR,-21.37,-46.52,1029.955932617188,71.61,59,2.62,64,1538018882
11691,Sikandra,IN,26.37,79.63,140.2720336914062,84.12,71,4.63,0,1538018882
11692,Grua,NO,60.27,10.67,299.6753540039062,45.87,56,5.75,24,1538018883
11693,Izmaylovo,RU,53.72,47.24,196.5795593261719,37.68,84,10.67,0,1538018883
11694,Kamir,PK,30.43,73.04,159.7691497802734,85.38,70,4.41,0,1538018883
11695,Ensenada,MX,31.86,-116.62,4.18488883972168,67.11,74,2.51,0,1538018883
11696,Carlibaba,RO,47.58,25.13,1083.761352539062,24.18,86,2.06,24,1538018884
11697,Mandapam,IN,9.28,79.12,3.148444414138794,82.68,100,4.07,8,1538018884
11698,Borova,UA,50.18,30.1,164.160888671875,46.4,70,15.66,75,1538015400
11699,Itambacuri,BR,-18.04,-41.68,299.4715576171875,70.08,75,11.01,0,1538018884
11700,Sao Pedro Do Sul,BR,-29.62,-54.18,180.4711151123047,68,94,3.36,40,1538017200
11701,Sulphur Springs,US,33.14,-95.6,151.6130218505859,64.76,78,9.17,90,1538016960
11702,Afrikanda,RU,67.44,32.78,158.5715484619141,41.1,97,3.74,92,1538018885
11703,Dulce Grande,MX,23,-102.17,1984.456420898438,62.6,67,15.14,40,1538016180
11704,Brockville,CA,44.59,-75.69,87.15919494628906,56.12,72,5.82,1,1538016960
11705,Mahendragarh,IN,28.27,76.15,270.3939819335938,82.05,71,4.63,0,1538018886
11706,Gardelegen,DE,52.53,11.39,44.46380233764648,54.69,82,12.91,24,1538018886
11707,Hagerstown,US,39.64,-77.72,158.4587097167969,69.98,73,6.93,1,1538016900
11708,Astara,IR,38.43,48.87,-23.76857566833496,64.4,100,2.24,90,1538013600
11709,Steinfurt,DE,52.13,7.39,80.97777557373047,53.6,71,2.24,75,1538016600
11710,Cazzago San Martino,IT,45.58,10.03,191.5595550537109,50,93,1.12,5,1538016900
11711,Rayagada,IN,19.17,83.42,217.0963745117188,78.36,87,2.62,36,1538018888
11712,Velizh,RU,55.61,31.2,151.5437316894531,48.84,92,16.6,88,1538018852
11713,Yar,RU,58.24,52.11,157.0629272460938,37.86,93,10.56,56,1538018888
11714,Bologoye,RU,57.88,34.11,180.1404418945312,47.31,89,24.32,20,1538018888
11715,Muttupet,IN,10.4,79.48,5.902222156524658,79.98,100,4.29,32,1538018889
11716,Renfrew,CA,45.47,-76.68,138.0321655273438,53.79,76,6.53,36,1538018889
11717,Losinyy,RU,57.14,61.07,245.1524810791016,50,93,2.24,90,1538015400
11718,Basti,IN,26.79,82.72,92.73155212402344,86.01,70,4.63,0,1538018889
11719,Banswada,IN,18.38,77.88,388.9467468261719,75.03,98,4.52,8,1538018890
11720,Shaikhpura,IN,25.14,85.84,52.22488784790039,89.43,66,4.74,0,1538018890
11721,Kashipur,IN,29.21,78.96,236.8587646484375,75.12,82,3.06,12,1538018890
11722,Trimbak,IN,19.93,73.53,724.2052612304688,75.12,92,4.18,8,1538018890
11723,Champawat,IN,29.34,80.09,1594.91455078125,68.28,80,2.39,0,1538018891
11724,Zirandaro,MX,18.45,-100.98,216.4559936523438,73.5,89,2.39,12,1538018891
11725,Polazna,RU,58.29,56.41,179.9306640625,42.8,93,4.47,0,1538015400
11726,Rajakhera,IN,26.9,78.17,168.6262664794922,82.23,63,4.63,0,1538018891
11727,Canton,US,40.8,-81.38,322.0369873046875,55.94,77,3.36,20,1538016960
11728,Avesta,SE,60.15,16.18,100.0456161499023,48.2,52,13.87,0,1538016600
11729,Mariakani,KE,-3.87,39.47,194.553955078125,70.8,99,6.53,92,1538018892
11730,Upornaya,RU,44.39,41.02,473.2133483886719,43.62,92,2.62,48,1538018893
11731,Bar Bigha,IN,25.22,85.74,49.07466506958008,89.43,66,4.74,0,1538018893
11732,Dania Beach,US,26.05,-80.14,0.9673081040382385,84.02,85,11.41,20,1538016960
11733,Sao Domingos Do Maranhao,BR,-5.58,-44.39,175.8837890625,77.82,72,5.75,32,1538018893
11734,Makungu,TZ,-8.74,35.29,1275.827514648438,63.15,90,5.97,68,1538018894
11735,Auray,FR,47.67,-2.99,40.97244262695312,53.6,76,8.05,0,1538017200
11736,Bankfoot,GB,56.5,-3.52,72.97716522216797,59,82,27.51,0,1538016600
11737,Ayabaca,PE,-4.64,-79.72,2866.876220703125,59.73,96,1.72,76,1538018894
11738,Brejo Santo,BR,-7.49,-38.99,391.8968811035156,82.4,37,5.82,0,1538013600
11739,Uaua,BR,-9.84,-39.48,441.01171875,73.41,63,13.91,0,1538018895
11740,Vitoria Do Mearim,BR,-3.46,-44.87,8.009778022766113,80.16,73,8.55,32,1538018895
11741,Kulykivka,UA,51.37,31.65,115.3414306640625,44.7,79,21.07,92,1538018895
11742,Lamut,PH,16.65,121.22,222.5813293457031,79.53,80,2.17,0,1538018896
11743,Szprotawa,PL,51.56,15.54,118.9278259277344,57.2,54,11.41,90,1538017200
11744,Doboj,BA,44.73,18.09,144,35.6,100,1.12,0,1538017200
11745,Stalpeni,RO,45.05,24.97,356.1982116699219,29.13,79,2.28,0,1538018897
11746,Vite,IN,17.28,74.55,695.1846313476562,73.23,100,4.41,32,1538018897
11747,Kodino,RU,63.72,39.64,42,42.45,95,11.01,92,1538018897
11748,Prestea,GH,5.43,-2.14,53.35630416870117,74.67,92,2.95,92,1538018897
11749,Kibungo,RW,-2.14,30.55,1595.287963867188,62.6,88,3.36,20,1538017200
11750,Poladpur,IN,17.98,73.47,35.48248672485352,76.47,98,2.73,76,1538018898
11751,Bislig,PH,8.21,126.32,8.619566917419434,87.36,90,8.66,8,1538018898
11752,Lodingen,NO,68.41,16,0,37.4,86,13.87,56,1538016600
11753,Aalen,DE,48.84,10.09,430.2833862304688,43.52,80,3.36,1,1538016960
11754,Petrovsk-Zabaykalskiy,RU,51.27,108.84,802.5966796875,40.29,100,6.87,92,1538018899
11755,Sroda Wielkopolska,PL,52.23,17.28,88.1760025024414,57.2,54,10.29,90,1538017200
11756,Kamakwie,SL,9.5,-12.24,116.0360870361328,70.17,99,3.4,64,1538018899
11757,Crisan,RO,44.97,29.47,0,33.8,74,4.7,8,1538017200
11758,Peto,MX,20.13,-88.92,35.56266784667969,81.24,74,4.74,20,1538018900
11759,Delhi,IN,28.65,77.22,216.552001953125,77,94,3.36,0,1538015400
11760,Yukhnov,RU,54.74,35.23,153.3668670654297,41.91,91,26.89,92,1538018900
11761,Hienghene,NC,-20.68,164.93,15.4071216583252,69.99,100,22.97,100,1538018901
11762,Partsa,RU,54.37,42.86,148.3475494384766,40.29,70,14.92,88,1538018901
11763,Guliston,UZ,40.5,68.78,273.1351013183594,62.43,72,8.1,88,1538018901
11764,Intipuca,SV,13.2,-88.05,49.38275527954102,75.03,100,3.96,88,1538018901
11765,Lowicz,PL,52.11,19.95,80.3306655883789,55.4,58,12.75,90,1538017200
11766,Narok,KE,-1.09,35.87,1849.0986328125,55.86,85,5.97,36,1538018902
11767,Bobon,PH,12.53,124.56,0,85.29,92,22.08,44,1538018902
11768,Abaetetuba,BR,-1.72,-48.88,11,77,83,9.17,0,1538017200
11769,Paranavai,BR,-23.07,-52.47,414.4639892578125,73.4,69,10.29,0,1538013600
11770,Vikulovo,RU,55.07,40.96,106,39.48,96,25.1,92,1538018903
11771,Giraldo,CO,6.68,-75.95,1923.023803710938,63.69,99,1.16,80,1538018903
11772,Kahta,TR,37.78,38.62,712.292724609375,64.4,68,9.17,0,1538016600
11773,Kasumkent,RU,41.68,48.15,483.0107116699219,45.33,100,1.72,92,1538018904
11774,Altotonga,MX,19.76,-97.24,1944.943725585938,61.35,89,1.16,36,1538018904
11775,Kariapatti,IN,9.68,78.1,88.47822570800781,82.4,74,4.52,40,1538017200
11776,Southaven,US,34.99,-90.01,100.671745300293,69.08,88,14.47,90,1538018100
11777,Indi,IN,17.17,75.96,476.3367919921875,74.04,99,4.63,8,1538018905
11778,Oume,CI,6.38,-5.42,213.0133361816406,73.4,100,4.41,90,1538013600
11779,Bellmead,US,31.59,-97.11,130.6851654052734,68,68,8.05,75,1538017200
11780,Itacurubi De La Cordillera,PY,-25.45,-56.85,165.8529205322266,73.14,86,4.52,88,1538018906
11781,Pong,TH,12.95,100.98,61.13286972045898,86,62,3.36,20,1538017200
11782,Shelbyville,US,39.41,-88.79,196.9092712402344,57.92,75,8.05,1,1538018100
11783,Saky,UA,45.13,33.6,11.4741096496582,44.97,100,9.33,0,1538018906
11784,Jequitinhonha,BR,-16.43,-41,205.2346649169922,67.38,93,4.18,0,1538018906
11785,Hitchin,GB,51.95,-0.28,71.4229736328125,55.4,81,4.7,0,1538016960
11786,Gitarama,RW,-2.07,29.76,1830.388061523438,62.6,88,3.36,20,1538017200
11787,Castanhal,BR,-1.29,-47.92,42.14044570922852,77,83,9.17,0,1538017200
11788,Yangshe,CN,31.89,120.61,4.948662281036377,79.8,73,11.68,12,1538018908
11789,Nigde,TR,37.97,34.68,1239.946655273438,36.87,100,3.18,8,1538018908
11790,Schio,IT,45.71,11.36,190.0099639892578,50,81,2.84,5,1538016900
11791,Langen,DE,53.61,8.6,14.09656047821045,59,81,5.82,75,1538016600
11792,Bad Reichenhall,DE,47.72,12.88,503.8449401855469,46.4,75,6.93,0,1538016600
11793,Kannauj,IN,27.05,79.92,139,85.11,71,4.74,12,1538018909
11794,Milton,NZ,-46.12,169.96,13,47.85,87,12.8,64,1538018909
11795,Novorzhev,RU,57.03,29.33,73.86968231201172,46.05,78,18.72,0,1538018910
11796,Winder,US,33.99,-83.72,292.7020263671875,71.96,94,1.28,1,1538016960
11797,Grand Valley,CA,43.9,-80.32,473.171630859375,55.4,100,2.24,1,1538017200
11798,Davao,PH,6.81,125.71,-768.0529174804688,87.8,58,12.75,75,1538013600
11799,Morgan Hill,US,37.13,-121.65,107.177490234375,66.02,93,3.36,90,1538016960
11800,Mondlo,ZA,-27.96,30.72,1237.799682617188,44.43,90,2.62,8,1538018911
11801,Bloomingdale,US,41.96,-88.08,229.0831451416016,57.92,64,4.7,75,1538018100
11802,Gadsden,US,34.01,-86.01,169.3175659179688,71.06,100,4.41,90,1538016960
11803,Giovinazzo,IT,41.19,16.67,1.429333329200745,62.6,45,9.17,0,1538016900
11804,Mestec Kralove,CZ,50.21,15.3,212.8530120849609,44.6,75,4.7,0,1538017200
11805,Zavet,BG,42.84,27.06,138.5253295898438,48.2,45,18.34,0,1538017200
11806,Yevpatoriya,UA,45.19,33.37,6.707555770874023,44.97,100,9.33,0,1538018912
11807,Tomarovka,RU,50.68,36.23,149.6859436035156,41,75,8.95,0,1538015400
11808,New Braunfels,US,29.7,-98.13,195.6779022216797,77,76,11.41,90,1538016960
11809,Desdunes,HT,19.3,-72.65,7.490824699401855,72.51,99,3.18,12,1538018913
11810,Kurud,IN,20.85,81.72,307,82.95,89,4.85,20,1538018913
11811,Kachkanar,RU,58.7,59.48,373.4311218261719,44.88,85,4.97,76,1538018914
11812,Yantikovo,RU,55.52,47.78,83.95372772216797,37.4,93,11.18,40,1538015400
11813,Faxinal,BR,-24,-51.32,829.3324584960938,71.79,76,5.64,88,1538018914
11814,Bhainsa,IN,26.95,76.9,237,81.78,64,4.18,0,1538018914
11815,Phultala,BD,22.7,89.52,2.779555559158325,87.63,89,6.76,0,1538018915
11816,Jaranwala,PK,31.33,73.42,192.6128540039062,84.3,57,2.17,8,1538018915
11817,Niihama,JP,33.96,133.28,6.231076240539551,75.2,60,13.87,40,1538013600
11818,Pompeu,BR,-21.05,-48.85,556.3911743164062,78.8,54,5.82,0,1538017200
11819,Staszow,PL,50.56,21.17,185.6318664550781,51.27,56,14.47,88,1538018916
11820,Acacias,CO,5.51,-74.29,1377.576171875,66.21,100,0.6,80,1538018916
11821,Chinsali,ZM,-10.55,32.07,1277.381225585938,66.21,63,10.67,0,1538018916
11822,Usakos,NA,-22,15.59,880.3427734375,52.44,91,2.62,0,1538018916
11823,Rozkishne,UA,48.5,37.59,168.2666625976562,32.28,87,4.74,0,1538018917
11824,Lagoa Da Prata,BR,-20.02,-45.54,651.8970947265625,71.88,39,9.44,0,1538018917
11825,Kivioli,EE,59.35,26.97,54.27077865600586,50.46,77,28.01,8,1538018917
11826,Conthey,CH,46.23,7.3,504.743896484375,51.8,76,3.36,0,1538016900
11827,Priiskovyy,RU,51.93,116.63,466.5440063476562,63.78,45,13.02,0,1538018918
11828,Naziya,RU,59.84,31.59,62.68355560302734,46.86,92,15.14,76,1538018918
11829,Robstown,US,27.79,-97.67,22.41224098205566,80.96,89,11.45,40,1538017320
11830,Forchheim,DE,49.72,11.06,262.8473205566406,43.52,93,4.7,0,1538016960
11831,Sherpur,BD,25.02,90.01,22.03898239135742,82.59,90,7.09,32,1538018919
11832,Borovsk,RU,55.21,36.48,140.8969879150391,41,86,17.9,75,1538015400
11833,China,MX,25.71,-99.24,140.1044311523438,76.02,86,3.74,68,1538018919
11834,Beaupre,CA,47.04,-70.9,34.14912796020508,55.4,71,6.93,20,1538017200
11835,Zacler,CZ,50.66,15.91,602.7093505859375,38.67,85,2.73,0,1538018920
11836,Kantemirovka,RU,49.7,39.85,109.1022186279297,33.99,91,8.21,8,1538018920
11837,Sultepec,MX,20.14,-98.35,2160.166748046875,59.46,97,1.61,48,1538018920
11838,Neon Soulion,GR,41.1,23.65,205.2799987792969,31.11,76,1.95,0,1538018640
11839,Santa Rosa Del Sur,CO,7.96,-74.05,626.0477905273438,73.86,100,0.16,20,1538018921
11840,San Carlos Park,US,26.47,-81.81,4.262513160705566,78.08,90,3.36,20,1538017320
11841,Caska,MK,41.65,21.66,361.7134094238281,37.4,64,4.97,0,1538017200
11842,Janoshalma,HU,46.3,19.33,135.2622222900391,33.8,100,6.2,0,1538016300
11843,Medyn,RU,54.97,35.86,202.9102172851562,41.82,95,27.34,92,1538018922
11844,Tomino,ES,41.99,-8.76,32.45268630981445,66.2,82,5.82,0,1538017200
11845,Holzkirchen,DE,47.88,11.7,689.4563598632812,41,100,1.12,0,1538016600
11846,Nombre De Dios,MX,23.85,-104.24,1733.079956054688,66.2,68,4.7,90,1538016540
11847,Burladingen,DE,48.29,9.11,729.9573364257812,41,93,1.12,0,1538016600
11848,Tabasco,MX,21.87,-102.91,1493.280883789062,64.4,68,6.93,5,1538016120
11849,Volnovakha,UA,47.6,37.5,258.8088989257812,34.35,86,5.64,0,1538018923
11850,Ambala,IN,30.38,76.77,275.6180114746094,76.83,81,4.41,0,1538018924
11851,Tysmenychany,UA,48.77,24.66,318,44.6,100,11.01,75,1538015400
11852,Rathdrum,US,47.81,-116.9,671.8731689453125,62.24,37,4.7,1,1538018100
11853,Kamyshlov,RU,56.85,62.71,97.62666320800781,56.49,67,5.53,80,1538018924
11854,Pindobacu,BR,-10.74,-40.36,424.517333984375,71.25,67,10.45,0,1538018924
11855,Capitao Poco,BR,-1.75,-47.06,66.57066345214844,77.1,81,9.55,32,1538018925
11856,Yajalon,MX,17.17,-92.33,819.6328735351562,74.49,76,3.96,12,1538018925
11857,Kaz,RU,53.11,87.55,435.2831115722656,53.88,94,3.18,80,1538018925
11858,Bocos,PH,16.93,121.08,1719.776611328125,79.53,80,2.17,0,1538018925
11859,Los Andes,CL,-32.83,-70.6,827.2977905273438,55.4,71,2.24,90,1538017200
11860,Huai Yot,TH,7.79,99.63,53.66489028930664,89.6,62,5.82,40,1538017200
