,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date
9503,Bolpur,IN,23.66,87.7,,86.01,91,4.85,8,1538018314
9504,Ujjain,IN,23.17,75.79,,73.4,88,4.7,20,1538013600
9505,Didwana,IN,27.4,74.58,,82.5,56,4.29,0,1538018314
9506,Hole Narsipur,IN,12.78,76.24,,70.89,99,3.96,20,1538018314
9507,Tolstoy-Yurt,RU,43.44,45.77,,48.48,100,2.73,92,1538018315
9508,Nanyuki,KE,0.01,37.07,,47.94,95,4.07,80,1538018315
9509,Tibiao,PH,11.29,122.03,,80.88,100,12.46,92,1538018315
9510,Antigua Ocotepeque,HN,14.4,-89.2,,66.66,98,1.95,88,1538018315
9511,Trzacka Rastela,BA,44.97,15.79,,32.28,84,1.39,0,1538018316
9512,Alvand,IR,36.19,50.06,,55.4,76,2.24,0,1538013600
9513,Gargzdai,LT,55.71,21.4,,57.2,76,13.87,0,1538016600
9514,Sabinas Hidalgo,MX,26.51,-100.18,,68.1,97,2.84,92,1538018316
9515,Caernarfon,GB,53.14,-4.27,,59,87,17.22,24,1538013000
9516,Pouso Alegre,BR,-22.23,-45.93,,61.35,91,2.95,48,1538018317
9517,Simplicio Mendes,BR,-7.85,-41.91,,84.03,35,12.12,0,1538018317
9518,Upanema,BR,-5.64,-37.26,,78.18,57,12.24,0,1538018317
9519,Gandara,PH,12.01,124.81,,84.93,81,18.28,56,1538018318
9520,Severnyy-Kospashskiy,RU,59.09,57.8,,45.06,85,6.76,92,1538018318
9521,Calgary,CA,51.05,-114.06,,50,71,3.36,75,1538017680
9522,Medeiros Neto,BR,-17.37,-40.22,,71.07,86,6.76,76,1538018318
9523,Pozoblanco,ES,38.38,-4.85,,66.2,100,1.12,36,1538017200
9524,Porvoo,FI,60.4,25.66,,46.4,65,21.92,0,1538016600
9525,Thyolo,MW,-16.07,35.15,,66.12,68,3.29,8,1538018319
9526,Longforgan,GB,56.46,-3.12,,59,82,27.51,0,1538016600
9527,Leon Valley,US,29.5,-98.62,,77.18,70,11.41,20,1538016960
9528,Goiatuba,BR,-18.02,-49.36,,75.84,34,7.99,36,1538018320
9529,Hakodate,JP,41.8,140.75,,64.4,72,16.11,75,1538013600
9530,Iiyama,JP,36.89,138.38,,55.5,100,2.62,100,1538018320
9531,Garwa,IN,27.63,81.51,,82.59,80,3.96,68,1538018321
9532,Eustis,US,40.66,-100.03,,59.18,51,11.41,1,1538016780
9533,Doctor Cecilio Baez,PY,-25.05,-56.32,,71.7,86,5.97,88,1538018321
9534,Uman,MX,20.88,-89.75,,82.4,74,4.7,75,1538012760
9535,Faisalabad,PK,31.42,73.09,,84.3,57,2.17,8,1538018322
9536,Kanel,SN,15.49,-13.18,,80.25,67,3.4,0,1538018322
9537,Utica,US,43.1,-75.23,,53.06,100,3.36,1,1538016780
9538,Nakhon Thai,TH,17.1,100.84,,89.6,74,3.36,40,1538017200
9539,Corat,AZ,40.57,49.71,,62.6,82,24.16,90,1538015400
9540,Donegal,IE,54.65,-8.11,,54.24,100,17.05,64,1538018323
9541,San Pedro De Ycuamandiyu,PY,-24.09,-57.08,,77.28,77,5.19,68,1538018323
9542,Kitoy,RU,52.6,103.9,,44.6,75,4.47,20,1538015400
9543,Sironj,IN,24.1,77.69,,80.52,65,5.19,0,1538018324
9544,Pryazha,RU,61.69,33.62,,44.6,93,11.18,68,1538013600
9545,Bor,TR,37.89,34.56,,36.87,100,3.18,8,1538018324
9546,Aku,NG,7.36,7.54,,72.69,97,4.07,68,1538018324
9547,Winona,US,44.05,-91.64,,51.98,87,7.99,1,1538016900
9548,Taloqan,AF,36.74,69.54,,54.69,48,2.73,0,1538018325
9549,Keita,NE,14.76,5.77,,72.42,67,3.18,8,1538018325
9550,Dospat,BG,41.65,24.16,,39.48,48,4.52,0,1538018325
9551,Orangeville,CA,43.92,-80.1,,57.2,93,5.82,1,1538017200
9552,Wheatley,CA,42.09,-82.46,,57.02,66,5.82,1,1538017200
9553,Bang Sao Thong,TH,13.6,100.83,,89.6,55,5.82,20,1538017200
9554,Dunn,US,35.31,-78.61,,78.08,90,4.7,40,1538016900
9555,Hazleton,US,40.96,-75.99,,71.06,77,10.29,90,1538017140
9556,Newala,TZ,-10.94,39.28,,67.47,94,3.74,32,1538018327
9557,Waraseoni,IN,21.76,80.05,,80.52,79,2.84,44,1538018327
9558,Simav,TR,39.09,28.98,,51.8,62,21.92,0,1538016600
9559,Sines,PT,37.96,-8.87,,70.26,85,5.3,0,1538018328
9560,Vossevangen,NO,60.63,6.42,,39.2,100,25.28,75,1538016600
9561,Wuxi,CN,31.58,120.3,,78.72,72,10.45,0,1538018329
9562,Mirassol,BR,-20.81,-49.51,,78.8,50,8.05,20,1538013600
9563,Las Cruces,US,32.31,-106.78,,70.34,54,10.29,1,1538016900
9564,Kunagota,HU,46.43,21.05,,35.6,93,2.24,8,1538017200
9565,Chor,PK,25.52,69.77,,76.92,87,8.21,8,1538018330
9566,Nagaur,IN,27.2,73.74,,82.32,41,8.21,0,1538018330
9567,Shafranovo,RU,53.97,54.77,,46.05,99,4.63,88,1538018330
9568,Fray Bentos,UY,-33.13,-58.3,,63.33,76,16.71,92,1538018330
9569,Pyapon,MM,16.29,95.68,,85.38,90,4.63,24,1538018330
9570,Valkla,EE,59.48,25.33,,51.8,53,27.51,20,1538016600
9571,Narita,JP,35.78,140.32,,64.4,93,3.36,75,1538016600
9572,Dholka,IN,22.73,72.44,,80.6,74,3.36,0,1538017200
9573,La Mira,MX,18.04,-102.33,,79.17,100,2.62,64,1538018332
9574,Manama,BH,26.22,50.58,,87.8,66,2.24,0,1538017200
9575,Kinel,RU,53.22,50.63,,42.8,75,2.24,40,1538015400
9576,Avsyunino,RU,55.56,39.12,,40.02,95,27.78,92,1538018332
9577,Canterbury,GB,51.28,1.08,,50,100,5.82,0,1538016600
9578,Muheza,TZ,-5.18,38.79,,70.89,100,5.53,92,1538018333
9579,Tbilisi,GE,41.69,44.8,,59,67,19.46,75,1538015400
9580,Sarab,IR,38.61,44.99,,57.2,67,2.24,0,1538015400
9581,Alpinopolis,BR,-20.86,-46.39,,73.5,61,3.51,76,1538018334
9582,Lapao,BR,-11.38,-41.83,,70.8,62,10.45,0,1538018334
9583,Kulunda,RU,52.57,78.94,,60.27,79,4.18,0,1538018253
9584,Puerto Montt,CL,-41.47,-72.94,,48.2,93,9.17,90,1538013600
9585,Vladyslavivka,UA,50.53,25.74,,48.39,60,16.6,76,1538018335
9586,Crna Na Koroskem,SI,46.47,14.85,,37.4,100,1.12,0,1538017200
9587,Shalinskoye,RU,55.72,93.76,,44.88,85,4.18,92,1538018335
9588,Boyuibe,BO,-20.43,-63.28,,74.49,76,8.99,0,1538018335
9589,Cabrican,GT,15.13,-91.62,,59.91,85,1.61,88,1538018336
9590,Chicholi,IN,21.45,79.7,,80.52,79,2.84,44,1538018336
9591,Ziri,SI,46.04,14.11,,57.2,100,1.12,0,1538017200
9592,Xingtai,CN,37.07,114.49,,73.05,62,6.08,20,1538018336
9593,Gloucester,US,37.41,-76.53,,78.98,96,4.41,90,1538017140
9594,Chandler,CA,48.35,-64.68,,68,88,23.04,75,1538017200
9595,Forbesganj,IN,26.3,87.26,,81.15,93,4.63,20,1538018337
9596,Vincennes,US,38.68,-87.53,,60.08,94,6.2,1,1538015700
9597,Howard,US,44.54,-88.09,,51.98,71,4.7,40,1538016960
9598,Pianoro,IT,44.39,11.34,,48.2,66,8.05,0,1538016600
9599,Ilorin,NG,8.5,4.55,,72.87,98,7.09,68,1538018338
9600,Turuvekere,IN,13.16,76.67,,69.81,100,1.61,56,1538018338
9601,Oarai,JP,36.31,140.57,,64.4,100,16.11,90,1538016060
9602,Ormstown,CA,45.13,-73.99,,60.98,67,3.36,1,1538016780
9603,Sorbhog,IN,26.5,90.87,,75.3,100,3.96,92,1538018339
9604,Korsor,DK,55.33,11.14,,55.4,93,16.11,92,1538016600
9605,Kashary,RU,49.04,41.01,,34.44,80,8.43,0,1538018340
9606,Huaraz,PE,-9.53,-77.53,,36.06,92,0.6,88,1538018340
9607,Catio,GW,11.28,-15.25,,74.76,94,6.08,64,1538018340
9608,Kill,IE,53.25,-6.59,,57.2,93,4.7,40,1538017200
9609,Itapuranga,BR,-15.56,-49.95,,68.73,51,1.16,0,1538018341
9610,Faro,PT,37.02,-7.94,,77,73,16.11,0,1538017200
9611,Maracaibo,VE,10.63,-71.64,,85.11,76,16.82,8,1538018341
9612,Burla,RU,53.34,78.33,,59.73,73,3.74,0,1538018341
9613,Smalininkai,LT,55.07,22.58,,55.23,84,18.84,76,1538018342
9614,Kilis,TR,36.72,37.12,,59,77,2.24,0,1538016600
9615,Gorbehaza,HU,47.83,21.23,,41,75,2.24,0,1538016300
9616,Cumpana,RO,44.12,28.57,,35.6,69,8.05,0,1538017200
9617,Rianxo,ES,42.65,-8.82,,66.2,77,5.82,0,1538017200
9618,Coracao De Jesus,BR,-16.69,-44.37,,72.06,57,12.35,0,1538018343
9619,Tortoli,IT,39.93,9.66,,59,54,12.75,5,1538016900
9620,Bantou,CN,26.22,117.49,,75.21,62,2.73,0,1538018344
9621,Ban Bung,TH,18.31,100.7,,89.6,79,2.24,40,1538017200
9622,Kayankulam,IN,9.18,76.5,,80.07,100,4.41,48,1538018344
9623,Pantai Remis,MY,4.46,100.63,,84.2,79,4.7,75,1538013600
9624,Yumbe,UG,3.47,31.25,,63.33,92,2.17,20,1538018345
9625,Granard,IE,53.78,-7.49,,54.51,93,11.68,20,1538018345
9626,Boaco,NI,12.47,-85.66,,80.6,78,6.93,40,1538013600
9627,Timbiqui,CO,2.77,-77.67,,73.41,100,2.95,92,1538018345
9628,Buzdyak,RU,54.57,54.53,,46.59,99,5.41,92,1538018346
9629,Bitam,GA,2.08,11.49,,68.28,97,2.62,92,1538018346
9630,Grudziadz,PL,53.48,18.75,,55.4,66,19.46,75,1538017200
9631,Manerbio,IT,45.36,10.14,,50,93,1.12,5,1538016900
9632,Molepolole,BW,-24.41,25.52,,71.6,21,6.93,0,1538013600
9633,Patabog,PH,13.45,122.46,,84.66,97,12.68,64,1538018347
9634,Tarabha,IN,20.73,83.65,,83.58,80,4.63,36,1538018347
9635,Zarate,AR,-34.1,-59.03,,64.4,68,9.17,40,1538013600
9636,Zachepylivka,UA,49.2,35.24,,34.35,90,9.78,24,1538018348
9637,Tonshayevo,RU,57.74,47.01,,37.05,84,10.67,56,1538018348
9638,Kade,GH,6.1,-0.84,,72.06,96,3.62,88,1538018348
9639,Lakshettipet,IN,18.89,79.21,,81.6,83,4.52,8,1538018349
9640,Tallahassee,US,30.44,-84.28,,77,100,2.39,75,1538015700
9641,Tab,HU,46.74,18.04,,42.45,100,7.43,0,1538018349
9642,Dobanovci,RS,44.83,20.22,,39.2,86,4.7,0,1538017200
9643,Babina,IN,25.24,78.47,,84.3,51,4.63,0,1538018350
9644,Mandali,IQ,33.75,45.55,,70.26,35,2.62,0,1538018350
9645,Tierra Blanca,MX,18.45,-96.36,,71.61,97,4.07,68,1538018350
9646,Takanabe,JP,32.13,131.49,,75.2,73,17.22,75,1538013600
9647,Brenes,ES,37.55,-5.87,,75.2,64,8.05,20,1538017200
9648,Ongwediva,NA,-17.78,15.77,,65.58,25,9.66,0,1538018351
9649,Barras,BR,-4.24,-42.29,,85.02,46,8.32,24,1538018351
9650,Paternion,AT,46.71,13.64,,37.4,93,4.7,0,1538016600
9651,Srimushnam,IN,11.4,79.42,,81.78,79,4.41,20,1538018352
9652,Nanzhou,CN,29.37,112.41,,70.17,93,6.76,64,1538018352
9653,Grove City,US,39.88,-83.09,,57.02,74,3.36,1,1538016960
9654,Bitlis,TR,38.4,42.11,,44.6,52,2.73,0,1538016600
9655,Lamballe,FR,48.47,-2.52,,57.2,54,6.93,0,1538017200
9656,Baykalsk,RU,51.52,104.15,,41.1,100,11.23,80,1538018353
9657,Portmore,JM,17.97,-76.87,,84.2,74,5.82,20,1538013600
9658,Cranbrook,CA,49.51,-115.76,,53.6,50,6.93,75,1538017200
9659,Cambridge,GB,52.2,0.12,,51.8,100,3.36,1,1538016960
9660,Weymouth,GB,50.61,-2.45,,41,93,3.36,20,1538016600
9661,Ubauro,PK,28.16,69.73,,81.51,72,3.96,56,1538018354
9662,Shawinigan,CA,46.54,-72.75,,54.6,80,7.76,0,1538018354
9663,Velyka Oleksandrivka,UA,47.32,33.3,,31.65,77,6.2,8,1538018354
9664,Pithiviers,FR,48.17,2.25,,48.2,81,2.84,0,1538017200
9665,Manjeri,IN,11.12,76.12,,82.4,78,2.24,40,1538017200
9666,Timelkam,AT,48,13.61,,46.4,93,2.24,0,1538016600
9667,Stafford,GB,52.81,-2.12,,59,93,2.24,90,1538016600
9668,Poltava,UA,49.59,34.55,,37.59,79,11.68,56,1538018355
9669,Nageshwari,BD,25.94,89.71,,77.55,95,2.51,68,1538018356
9670,Kharar,IN,30.75,76.65,,76.83,81,4.41,0,1538018356
9671,Salumbar,IN,24.14,74.05,,77.28,86,1.83,0,1538018356
9672,Danshui,CN,22.81,114.46,,79.17,96,10.56,0,1538018356
9673,Duma,SY,33.57,36.4,,53.6,87,1.39,0,1538017200
9674,Shalya,RU,57.25,58.73,,48.21,100,3.74,92,1538018357
9675,Orsta,NO,62.2,6.13,,46.4,81,13.87,92,1538016600
9676,Villa Union,MX,23.2,-106.23,,75.2,94,4.7,75,1538012700
9677,Erseke,AL,40.34,20.68,,38.04,52,1.95,0,1538018358
9678,Kewanee,US,41.25,-89.92,,55.04,88,5.86,1,1538015700
9679,Bhavani,IN,11.44,77.68,,75.66,93,3.29,32,1538018358
9680,Funza,CO,4.72,-74.21,,53.6,87,4.7,75,1538013600
9681,Bo Rai,TH,12.57,102.54,,86,79,6.93,40,1538017200
9682,Pulawy,PL,51.42,21.97,,52.44,59,17.83,64,1538018359
9683,Teningen,DE,48.13,7.81,,41,93,2.39,0,1538017200
9684,Kearney,US,40.7,-99.08,,59.18,53,13.87,1,1538017020
9685,Pulsano,IT,40.38,17.36,,62.6,62,8.05,5,1538016900
9686,Siilinjarvi,FI,63.08,27.67,,42.8,93,14.99,90,1538016600
9687,Bagan,RU,54.1,77.67,,56.49,74,2.95,8,1538018360
9688,Zhifang,CN,30.35,114.31,,71.6,64,4.47,0,1538013600
9689,Ikongo,MG,-21.88,47.44,,59.82,97,2.39,68,1538018361
9690,Amantea,IT,39.13,16.07,,50,71,4.7,20,1538016600
9691,Nove Mesto Na Morave,CZ,49.56,16.07,,44.6,80,4.7,0,1538017200
9692,Kriva Palanka,MK,42.2,22.33,,37.4,64,5.19,0,1538017200
9693,Orebro,SE,59.27,15.21,,50,57,9.17,20,1538016600
9694,Rayevskiy,RU,54.07,54.94,,47.58,100,5.19,92,1538018362
9695,Candido De Abreu,BR,-24.57,-51.33,,65.49,88,2.51,80,1538018362
9696,Chincha Alta,PE,-13.42,-76.13,,64.4,77,14.99,90,1538013600
9697,Kanadey,RU,53.17,47.53,,36.15,93,8.99,0,1538018363
9698,Seljord,NO,59.48,8.63,,45.06,67,6.42,24,1538018363
9699,Natalio,PY,-26.76,-55.14,,66.3,95,2.17,88,1538018363
9700,Ronnenberg,DE,52.32,9.65,,59,62,6.93,75,1538016600
9701,Kumla,SE,59.13,15.14,,50,57,9.17,20,1538016600
9702,Arjawinangun,ID,-6.65,108.41,,84.39,92,10.45,0,1538018364
9703,Civitanova Marche,IT,43.31,13.72,,53.43,86,8.77,0,1538018364
9704,North Fort Myers,US,26.67,-81.88,,78.08,96,5.82,75,1538017320
9705,Sekoma,BW,-24.51,23.93,,65.13,59,3.18,76,1538018365
9706,Adiake,CI,5.29,-3.3,,78.8,88,8.05,75,1538017200
9707,Brighton,US,43.15,-77.55,,57.02,80,4.7,75,1538016900
9708,Citluk,BA,43.23,17.7,,50,39,4.7,0,1538017200
9709,Ampere,BR,-25.92,-53.47,,64.32,95,4.07,56,1538018366
9710,Oulainen,FI,64.27,24.8,,42.45,97,15.7,92,1538018366
9711,Texarkana,US,33.44,-94.04,,64.04,77,3.36,90,1538016780
9712,Azangaro,PE,-14.91,-70.2,,51.8,14,5.82,75,1538013600
9713,Matias Romero,MX,16.88,-95.03,,75.39,89,6.2,44,1538018367
9714,Nizhyn,UA,51.05,31.88,,44.79,68,18.72,88,1538018367
9715,Rio Das Ostras,BR,-22.53,-41.95,,73.4,83,8.05,0,1538013600
9716,Ipubi,BR,-7.65,-40.15,,74.76,52,12.24,0,1538018367
9717,Point Pleasant,US,40.08,-74.07,,73.94,90,14.99,40,1538016960
9718,Moratuwa,LK,6.77,79.88,,80.6,78,3.36,20,1538014200
9719,Novaya Zaimka,RU,56.49,66.92,,55.05,57,13.47,0,1538018368
9720,Silleda,ES,42.7,-8.25,,66.2,77,5.82,0,1538017200
9721,Kurakh,RU,41.58,47.78,,45.33,100,1.72,92,1538018369
9722,Conceicao Do Coite,BR,-11.56,-39.28,,68.28,92,8.1,8,1538018369
9723,Agucadoura,PT,41.43,-8.78,,64.4,93,2.28,0,1538017200
9724,Pandan Niog,PH,6.23,120.56,,83.58,100,11.68,24,1538018369
9725,Panchagarh,BD,26.33,88.56,,77.82,97,5.08,80,1538018370
9726,Sint-Niklaas,BE,51.16,4.14,,51.8,93,3.36,0,1538016900
9727,Madison Heights,US,42.49,-83.11,,57.2,66,5.82,1,1538017200
9728,Banswara,IN,23.55,74.45,,78.09,88,4.52,0,1538018370
9729,Santa Maria Da Boa Vista,BR,-8.8,-39.83,,75.39,58,14.03,0,1538018371
9730,Kaihua,CN,29.14,118.41,,72.51,70,4.97,20,1538018371
9731,Carlsbad,US,33.16,-117.35,,68,90,3.36,90,1538017320
9732,Muzaffarpur,IN,26.12,85.39,,87.8,79,2.24,20,1538017200
9733,Colorines,MX,18.88,-96.98,,57.21,94,1.5,24,1538018371
9734,Accra,GH,5.56,-0.21,,78.8,88,9.17,75,1538017200
9735,Shulan,CN,44.41,126.94,,64.23,69,3.4,0,1538018372
9736,Koryazhma,RU,61.32,47.16,,42.36,79,19.95,92,1538018372
9737,Batabano,CU,22.72,-82.29,,77,94,4.7,20,1538013300
9738,Vryburg,ZA,-26.96,24.73,,52.98,63,2.95,0,1538018373
9739,Spentrup,DK,56.54,10.03,,53.6,93,10.29,44,1538016600
9740,Wasserburg,DE,48.44,10.27,,41,100,1.12,0,1538016600
9741,Yanji,CN,42.89,129.5,,61.08,68,3.18,12,1538018373
9742,Krsko,SI,45.96,15.49,,37.4,93,2.39,0,1538017200
9743,Ivolginsk,RU,51.75,107.28,,44.6,56,13.42,75,1538015400
9744,Semaria,IN,24.31,79.97,,84.66,54,4.18,0,1538018374
9745,Usman,RU,52.05,39.74,,42.8,68,8.95,0,1538015400
9746,Horizontina,BR,-27.63,-54.31,,64.59,93,2.62,68,1538018375
9747,Haikou,CN,20.04,110.34,,86,70,6.71,0,1538013600
9748,Fandriana,MG,-20.24,47.38,,45.69,98,2.84,8,1538018375
9749,Lira,UG,2.25,32.9,,64.95,89,2.62,0,1538018376
9750,Bullas,ES,38.05,-1.67,,63.15,99,4.97,92,1538018376
9751,Nouna,BF,12.73,-3.87,,72.51,94,6.76,20,1538018376
9752,Morwell,AU,-38.24,146.4,,68.19,48,5.64,0,1538018376
9753,Curumani,CO,9.2,-73.54,,77.46,98,1.39,64,1538018377
9754,Achit,RU,56.8,57.9,,45.87,100,6.76,92,1538018377
9755,Vieira De Leiria,PT,39.87,-8.94,,66.2,88,1.12,0,1538017200
9756,Llandrindod Wells,GB,52.24,-3.38,,40.29,85,2.62,0,1538018377
9757,Como,IT,45.81,9.09,,50,93,1.12,0,1538016600
9758,Brzeg Dolny,PL,51.27,16.72,,57.2,44,8.05,75,1538017200
9759,Mpanda,TZ,-6.34,31.07,,72.96,42,10.67,0,1538018378
9760,Ponerihouen,NC,-21.08,165.4,,69.27,100,22.64,100,1538018378
9761,Mudanjiang,CN,44.58,129.6,,60.72,73,3.18,0,1538018379
9762,Bonao,DO,18.94,-70.41,,75.2,100,1.16,40,1538013600
9763,Point Pedro,LK,9.82,80.23,,79.98,100,9.66,48,1538018379
9764,Gaya,NE,11.88,3.46,,76.2,80,6.64,0,1538018379
9765,Donghai,CN,34.52,118.76,,72.06,74,8.99,64,1538018380
9766,Vladeni,RO,47.72,26.52,,39.2,69,10.29,0,1538017200
9767,Villerupt,FR,49.47,5.93,,50,61,4.7,0,1538017200
9768,Goedereede,NL,51.82,3.98,,62.6,77,14.99,0,1538016900
9769,Esmeralda,CU,21.85,-78.12,,78.8,88,6.93,12,1538013000
9770,Viloco,BO,-16.87,-67.5,,46.95,97,1.61,0,1538018381
9771,Ndioum,SN,16.51,-14.65,,84.84,43,7.31,24,1538018381
9772,Kot Addu,PK,30.47,70.97,,78.8,78,8.21,48,1538013600
9773,Prokudskoye,RU,55.01,82.46,,55.4,87,2.24,12,1538015400
9774,Brodokalmak,RU,55.57,62.07,,55.4,62,11.18,40,1538015400
9775,Bujaru,BR,-1.52,-48.04,,77,83,9.17,0,1538017200
9776,Rincon De La Victoria,ES,36.72,-4.28,,77,69,10.29,40,1538017200
9777,Millbrook,US,32.48,-86.36,,73.04,97,2.73,1,1538016960
9778,Arequipa,PE,-16.4,-71.54,,53.6,40,3.36,0,1538013600
9779,Albacete,ES,39,-1.86,,60.8,87,9.17,75,1538017200
9780,Carayao,PY,-25.18,-56.4,,71.7,86,5.97,88,1538018383
9781,Loucovice,CZ,48.62,14.26,,39.2,93,2.24,0,1538016600
9782,Kensington,CA,46.44,-63.64,,68,100,24.16,90,1538017200
9783,Frejus,FR,44.93,6.54,,30.57,77,1.61,0,1538018384
9784,Grenaa,DK,56.42,10.88,,53.6,93,10.29,36,1538016600
9785,Kempsey,AU,-31.08,152.84,,63.96,91,6.08,80,1538018385
9786,Gweru,ZW,-19.46,29.82,,55.23,64,4.74,0,1538018385
9787,Give,DK,55.85,9.24,,57.2,100,9.17,92,1538016600
9788,Suslovo,RU,56.22,88.12,,56.31,96,4.07,88,1538018385
9789,Date,JP,42.53,140.93,,60.8,72,4.7,75,1538015400
9790,Mikhaylovskoye,RU,43.1,44.64,,42.27,99,2.62,76,1538018386
9791,Washougal,US,45.58,-122.35,,71.96,56,4.7,1,1538016780
9792,Puerto Wilches,CO,7.35,-73.9,,79.71,90,2.39,56,1538018386
9793,Kalevala,RU,65.2,31.17,,38.31,99,5.97,68,1538018387
9794,Lodi,US,38.13,-121.27,,80.96,29,4.7,1,1538017080
9795,Biggar,CA,52.06,-107.98,,49.83,47,15.37,36,1538018387
9796,Peta,GR,39.17,21.03,,62.6,42,24.16,20,1538016600
9797,Poplar Bluff,US,36.76,-90.39,,64.4,75,4.7,1,1538016900
9798,Gaur,NP,26.77,85.27,,81.15,90,3.62,32,1538018388
9799,Mufumbwe,ZM,-13.68,24.8,,62.43,48,9.78,0,1538018388
9800,Bambui,BR,-20.01,-45.98,,68.19,48,6.76,20,1538018388
9801,Bitburg,DE,49.97,6.52,,50,78,2.51,1,1538016960
9802,Tremedal,BR,-14.98,-41.41,,66.2,77,14.99,75,1538013600
9803,Dalkola,IN,25.88,87.84,,83.4,96,4.97,0,1538018389
9804,Melilla,ES,35.29,-2.94,,75.2,78,2.24,68,1538017200
9805,Myszkow,PL,50.58,19.32,,50,57,10.29,75,1538017200
9806,Bayshore Gardens,US,27.43,-82.59,,82.04,87,6.93,20,1538018100
9807,Zatyshshya,UA,47.33,29.87,,30.75,77,6.31,0,1538018390
9808,Zomba,MW,-15.39,35.33,,67.38,67,7.65,0,1538018391
9809,Tuymazy,RU,54.61,53.71,,44.88,96,5.08,80,1538018391
9810,Sikeston,US,36.88,-89.59,,64.4,78,3.36,1,1538016900
9811,Manaia,NZ,-39.55,174.12,,54.24,91,7.65,36,1538018391
9812,Alzamay,RU,55.55,98.67,,41.37,82,6.42,68,1538018392
9813,Key Biscayne,US,25.69,-80.16,,84.02,82,13.87,20,1538016960
9814,Kettering,GB,52.4,-0.73,,59,87,1.12,75,1538016600
9815,Montlucon,FR,46.33,2.6,,44.25,83,2.62,0,1538018393
9816,Gorakhpur,IN,26.76,83.37,,85.29,67,4.63,8,1538018393
9817,Kara-Tyube,RU,44.63,45.44,,52.08,83,3.85,68,1538018393
9818,Porto Recanati,IT,43.44,13.66,,53.43,86,8.77,0,1538018393
9819,Cahir,IE,52.37,-7.93,,51.8,100,3.36,75,1538017200
9820,Mardin,TR,37.32,40.72,,69.8,39,1.12,0,1538017200
9821,Susangerd,IR,31.56,48.19,,73.4,38,2.24,0,1538013600
9822,Papar,MY,5.73,115.93,,89.6,62,8.05,75,1538017200
9823,Sebezh,RU,56.29,28.48,,46.59,84,14.03,20,1538018395
9824,Salsk,RU,46.48,41.54,,40.11,86,3.06,0,1538018395
9825,Telenesti,MD,47.5,28.37,,37.4,74,4.7,0,1538017200
9826,Kelheim,DE,48.92,11.87,,39.2,99,3.51,1,1538016960
9827,Pithapuram,IN,17.11,82.25,,80.79,91,3.74,24,1538018396
9828,Berlin,US,41.62,-72.75,,73.4,93,5.82,90,1538018100
9829,Bucak,TR,37.46,30.59,,68,62,6.93,0,1538016600
9830,Chakia,IN,26.42,85.05,,83.85,87,4.63,0,1538018397
9831,Logon,PH,11.33,124.11,,85.29,90,17.38,8,1538018397
9832,Kursk,RU,51.74,36.18,,42.8,70,11.18,0,1538015400
9833,Sernur,RU,56.93,49.15,,36.42,86,12.8,0,1538018398
9834,Micomeseng,GQ,2.15,10.62,,69.63,99,1.05,88,1538018398
9835,Pawai,IN,24.27,80.17,,83.31,64,4.41,0,1538018398
9836,Cross Lanes,US,35.39,-94.21,,60.98,77,3.36,90,1538016900
9837,Sao Luis De Montes Belos,BR,-16.52,-50.37,,73.41,41,4.63,20,1538018399
9838,Draguignan,FR,43.54,6.46,,60.8,93,2.39,0,1538017200
9839,Sayla,IN,22.55,71.48,,76.65,85,5.75,0,1538018399
9840,Mungaa,TZ,-4.97,34.86,,60.81,90,15.03,44,1538018399
9841,Nanma,CN,35.7,113.14,,62.43,65,4.74,24,1538018400
9842,Obihiro,JP,42.92,143.2,,53.6,93,3.36,75,1538013600
9843,Hrodna,BY,53.68,23.83,,52.26,84,25.1,92,1538018400
9844,Mahalingpur,IN,16.38,75.12,,73.68,100,5.41,68,1538018400
9845,Lyman,UA,48.98,37.82,,35.7,99,8.43,0,1538018401
9846,Carmarthen,GB,51.86,-4.31,,44.6,93,2.24,0,1538013000
9847,Moyamba,SL,8.16,-12.43,,71.7,99,1.61,80,1538018401
9848,Manhush,UA,47.06,37.31,,50.91,100,8.32,0,1538018401
9849,Salon,IN,26.03,81.45,,83.4,90,3.62,24,1538018402
9850,Kichmengskiy Gorodok,RU,59.99,45.81,,41.46,89,16.71,92,1538018402
9851,Jinan,CN,36.65,117.11,,72.51,64,4.18,8,1538018402
9852,Sibiti,CG,-3.69,13.35,,70.53,91,4.74,64,1538018403
9853,Pao De Acucar,BR,-9.75,-37.44,,69.81,87,6.98,20,1538018403
9854,Sarahan,IN,31.51,77.79,,28.95,49,1.72,0,1538018403
9855,Bagnols-Sur-Ceze,FR,44.16,4.62,,55.4,87,3.36,0,1538017200
9856,Baldeo,IN,27.42,77.82,,82.41,70,4.63,0,1538018404
9857,Torre Santa Susanna,IT,40.47,17.74,,62.6,42,23.04,0,1538016900
9858,Yvetot,FR,49.62,0.75,,48.2,87,2.24,0,1538017200
9859,Hedaru,TZ,-4.5,37.91,,65.13,99,4.41,92,1538018405
9860,Pingdu,CN,36.79,119.95,,71.6,49,8.95,0,1538013600
9861,Buwenge,UG,0.65,33.17,,66.48,92,6.76,0,1538018405
9862,Albi,FR,43.93,2.15,,50,87,8.05,0,1538017200
9863,Worcester,ZA,-33.65,19.45,,47.13,95,2.39,80,1538018406
